#Code_commune_INSEE;Nom_de_la_commune;Code_postal;Libellé_d_acheminement;Ligne_5;url_rues
1208;LAVOURS;1350;LAVOURS;;https://adresse.data.gouv.fr/api/downloads/1208/street-list?from=api-depot
1209;LEAZ;1200;LEAZ;;https://adresse.data.gouv.fr/api/downloads/1209/street-list?from=api-depot
1210;LELEX;1410;LELEX;;https://adresse.data.gouv.fr/api/downloads/1210/street-list?from=api-depot
1211;LENT;1240;LENT;;https://adresse.data.gouv.fr/api/downloads/1211/street-list?from=api-depot
1212;LESCHEROUX;1560;LESCHEROUX;;https://adresse.data.gouv.fr/api/downloads/1212/street-list?from=api-depot
1213;LEYMENT;1150;LEYMENT;;https://adresse.data.gouv.fr/api/downloads/1213/street-list?from=api-depot
1214;LEYSSARD;1450;LEYSSARD;;https://adresse.data.gouv.fr/api/downloads/1214/street-list?from=api-depot
1215;SURJOUX LHOPITAL;1420;SURJOUX LHOPITAL;LHOPITAL;https://adresse.data.gouv.fr/api/downloads/1215/street-list?from=api-depot
1215;SURJOUX LHOPITAL;1420;SURJOUX LHOPITAL;SURJOUX;https://adresse.data.gouv.fr/api/downloads/1215/street-list?from=api-depot
1216;LHUIS;1680;LHUIS;;https://adresse.data.gouv.fr/api/downloads/1216/street-list?from=api-depot
1219;LOMPNAS;1680;LOMPNAS;;https://adresse.data.gouv.fr/api/downloads/1219/street-list?from=api-depot
1224;LOYETTES;1360;LOYETTES;;https://adresse.data.gouv.fr/api/downloads/1224/street-list?from=api-depot
1225;LURCY;1090;LURCY;;https://adresse.data.gouv.fr/api/downloads/1225/street-list?from=api-depot
1227;MAGNIEU;1300;MAGNIEU;;https://adresse.data.gouv.fr/api/downloads/1227/street-list?from=api-depot
1227;MAGNIEU;1300;MAGNIEU;ST CHAMP;https://adresse.data.gouv.fr/api/downloads/1227/street-list?from=api-depot
1228;MAILLAT;1430;MAILLAT;;https://adresse.data.gouv.fr/api/downloads/1228/street-list?from=api-depot
1229;MALAFRETAZ;1340;MALAFRETAZ;;https://adresse.data.gouv.fr/api/downloads/1229/street-list?from=api-depot
1230;MANTENAY MONTLIN;1560;MANTENAY MONTLIN;;https://adresse.data.gouv.fr/api/downloads/1230/street-list?from=api-depot
1231;MANZIAT;1570;MANZIAT;;https://adresse.data.gouv.fr/api/downloads/1231/street-list?from=api-depot
1232;MARBOZ;1851;MARBOZ;;https://adresse.data.gouv.fr/api/downloads/1232/street-list?from=api-depot
1233;MARCHAMP;1680;MARCHAMP;;https://adresse.data.gouv.fr/api/downloads/1233/street-list?from=api-depot
1234;MARIGNIEU;1300;MARIGNIEU;;https://adresse.data.gouv.fr/api/downloads/1234/street-list?from=api-depot
1235;MARLIEUX;1240;MARLIEUX;;https://adresse.data.gouv.fr/api/downloads/1235/street-list?from=api-depot
1236;MARSONNAS;1340;MARSONNAS;;https://adresse.data.gouv.fr/api/downloads/1236/street-list?from=api-depot
1237;MARTIGNAT;1100;MARTIGNAT;;https://adresse.data.gouv.fr/api/downloads/1237/street-list?from=api-depot
1238;MASSIEUX;1600;MASSIEUX;;https://adresse.data.gouv.fr/api/downloads/1238/street-list?from=api-depot
1239;MASSIGNIEU DE RIVES;1300;MASSIGNIEU DE RIVES;;https://adresse.data.gouv.fr/api/downloads/1239/street-list?from=api-depot
1240;MATAFELON GRANGES;1580;MATAFELON GRANGES;;https://adresse.data.gouv.fr/api/downloads/1240/street-list?from=api-depot
1240;MATAFELON GRANGES;1580;MATAFELON GRANGES;GRANGES;https://adresse.data.gouv.fr/api/downloads/1240/street-list?from=api-depot
1241;MEILLONNAS;1370;MEILLONNAS;;https://adresse.data.gouv.fr/api/downloads/1241/street-list?from=api-depot
1242;MERIGNAT;1450;MERIGNAT;;https://adresse.data.gouv.fr/api/downloads/1242/street-list?from=api-depot
1243;MESSIMY SUR SAONE;1480;MESSIMY SUR SAONE;;https://adresse.data.gouv.fr/api/downloads/1243/street-list?from=api-depot
1244;MEXIMIEUX;1800;MEXIMIEUX;;https://adresse.data.gouv.fr/api/downloads/1244/street-list?from=api-depot
1245;BOHAS MEYRIAT RIGNAT;1250;BOHAS MEYRIAT RIGNAT;;https://adresse.data.gouv.fr/api/downloads/1245/street-list?from=api-depot
1245;BOHAS MEYRIAT RIGNAT;1250;BOHAS MEYRIAT RIGNAT;BOHAS;https://adresse.data.gouv.fr/api/downloads/1245/street-list?from=api-depot
1245;BOHAS MEYRIAT RIGNAT;1250;BOHAS MEYRIAT RIGNAT;RIGNAT;https://adresse.data.gouv.fr/api/downloads/1245/street-list?from=api-depot
1246;MEZERIAT;1660;MEZERIAT;;https://adresse.data.gouv.fr/api/downloads/1246/street-list?from=api-depot
1247;MIJOUX;1170;MIJOUX;;https://adresse.data.gouv.fr/api/downloads/1247/street-list?from=api-depot
1247;MIJOUX;1410;MIJOUX;;https://adresse.data.gouv.fr/api/downloads/1247/street-list?from=api-depot
1248;MIONNAY;1390;MIONNAY;;https://adresse.data.gouv.fr/api/downloads/1248/street-list?from=api-depot
1249;MIRIBEL;1700;MIRIBEL;;https://adresse.data.gouv.fr/api/downloads/1249/street-list?from=api-depot
1249;MIRIBEL;1700;MIRIBEL;LE MAS RILLIER;https://adresse.data.gouv.fr/api/downloads/1249/street-list?from=api-depot
1249;MIRIBEL;1700;MIRIBEL;LES ECHETS;https://adresse.data.gouv.fr/api/downloads/1249/street-list?from=api-depot
1250;MISERIEUX;1600;MISERIEUX;;https://adresse.data.gouv.fr/api/downloads/1250/street-list?from=api-depot
1252;MOGNENEINS;1140;MOGNENEINS;;https://adresse.data.gouv.fr/api/downloads/1252/street-list?from=api-depot
1254;MONTAGNAT;1250;MONTAGNAT;;https://adresse.data.gouv.fr/api/downloads/1254/street-list?from=api-depot
1255;MONTAGNIEU;1470;MONTAGNIEU;;https://adresse.data.gouv.fr/api/downloads/1255/street-list?from=api-depot
1257;MONTANGES;1200;MONTANGES;;https://adresse.data.gouv.fr/api/downloads/1257/street-list?from=api-depot
1258;MONTCEAUX;1090;MONTCEAUX;;https://adresse.data.gouv.fr/api/downloads/1258/street-list?from=api-depot
1259;MONTCET;1310;MONTCET;;https://adresse.data.gouv.fr/api/downloads/1259/street-list?from=api-depot
1260;LE MONTELLIER;1800;LE MONTELLIER;;https://adresse.data.gouv.fr/api/downloads/1260/street-list?from=api-depot
1261;MONTHIEUX;1390;MONTHIEUX;;https://adresse.data.gouv.fr/api/downloads/1261/street-list?from=api-depot
1262;MONTLUEL;1120;MONTLUEL;;https://adresse.data.gouv.fr/api/downloads/1262/street-list?from=api-depot
1262;MONTLUEL;1120;MONTLUEL;CORDIEUX;https://adresse.data.gouv.fr/api/downloads/1262/street-list?from=api-depot
1262;MONTLUEL;1120;MONTLUEL;JAILLEUX;https://adresse.data.gouv.fr/api/downloads/1262/street-list?from=api-depot
1263;MONTMERLE SUR SAONE;1090;MONTMERLE SUR SAONE;;https://adresse.data.gouv.fr/api/downloads/1263/street-list?from=api-depot
1264;MONTRACOL;1310;MONTRACOL;;https://adresse.data.gouv.fr/api/downloads/1264/street-list?from=api-depot
1265;MONTREAL LA CLUSE;1460;MONTREAL LA CLUSE;;https://adresse.data.gouv.fr/api/downloads/1265/street-list?from=api-depot
1266;MONTREVEL EN BRESSE;1340;MONTREVEL EN BRESSE;;https://adresse.data.gouv.fr/api/downloads/1266/street-list?from=api-depot
1267;NURIEUX VOLOGNAT;1460;NURIEUX VOLOGNAT;;https://adresse.data.gouv.fr/api/downloads/1267/street-list?from=api-depot
1267;NURIEUX VOLOGNAT;1460;NURIEUX VOLOGNAT;VOLOGNAT;https://adresse.data.gouv.fr/api/downloads/1267/street-list?from=api-depot
1268;MURS ET GELIGNIEUX;1300;MURS ET GELIGNIEUX;;https://adresse.data.gouv.fr/api/downloads/1268/street-list?from=api-depot
1269;NANTUA;1130;NANTUA;;https://adresse.data.gouv.fr/api/downloads/1269/street-list?from=api-depot
1269;NANTUA;1460;NANTUA;;https://adresse.data.gouv.fr/api/downloads/1269/street-list?from=api-depot
1272;NEUVILLE LES DAMES;1400;NEUVILLE LES DAMES;;https://adresse.data.gouv.fr/api/downloads/1272/street-list?from=api-depot
1273;NEUVILLE SUR AIN;1160;NEUVILLE SUR AIN;;https://adresse.data.gouv.fr/api/downloads/1273/street-list?from=api-depot
1274;LES NEYROLLES;1130;LES NEYROLLES;;https://adresse.data.gouv.fr/api/downloads/1274/street-list?from=api-depot
1275;NEYRON;1700;NEYRON;;https://adresse.data.gouv.fr/api/downloads/1275/street-list?from=api-depot
1276;NIEVROZ;1120;NIEVROZ;;https://adresse.data.gouv.fr/api/downloads/1276/street-list?from=api-depot
1277;NIVOLLET MONTGRIFFON;1230;NIVOLLET MONTGRIFFON;;https://adresse.data.gouv.fr/api/downloads/1277/street-list?from=api-depot
1279;ONCIEU;1230;ONCIEU;;https://adresse.data.gouv.fr/api/downloads/1279/street-list?from=api-depot
1280;ORDONNAZ;1510;ORDONNAZ;;https://adresse.data.gouv.fr/api/downloads/1280/street-list?from=api-depot
1281;ORNEX;1210;ORNEX;;https://adresse.data.gouv.fr/api/downloads/1281/street-list?from=api-depot
1282;OUTRIAZ;1430;OUTRIAZ;;https://adresse.data.gouv.fr/api/downloads/1282/street-list?from=api-depot
1283;OYONNAX;1100;OYONNAX;;https://adresse.data.gouv.fr/api/downloads/1283/street-list?from=api-depot
1283;OYONNAX;1100;OYONNAX;BOUVENT;https://adresse.data.gouv.fr/api/downloads/1283/street-list?from=api-depot
1283;OYONNAX;1100;OYONNAX;VEYZIAT;https://adresse.data.gouv.fr/api/downloads/1283/street-list?from=api-depot
1284;OZAN;1190;OZAN;;https://adresse.data.gouv.fr/api/downloads/1284/street-list?from=api-depot
1285;PARCIEUX;1600;PARCIEUX;;https://adresse.data.gouv.fr/api/downloads/1285/street-list?from=api-depot
1286;PARVES ET NATTAGES;1300;PARVES ET NATTAGES;NATTAGES;https://adresse.data.gouv.fr/api/downloads/1286/street-list?from=api-depot
1286;PARVES ET NATTAGES;1300;PARVES ET NATTAGES;PARVES;https://adresse.data.gouv.fr/api/downloads/1286/street-list?from=api-depot
1288;PERON;1630;PERON;;https://adresse.data.gouv.fr/api/downloads/1288/street-list?from=api-depot
1289;PERONNAS;1960;PERONNAS;;https://adresse.data.gouv.fr/api/downloads/1289/street-list?from=api-depot
1290;PEROUGES;1800;PEROUGES;;https://adresse.data.gouv.fr/api/downloads/1290/street-list?from=api-depot
1291;PERREX;1540;PERREX;;https://adresse.data.gouv.fr/api/downloads/1291/street-list?from=api-depot
1293;PEYRIAT;1430;PEYRIAT;;https://adresse.data.gouv.fr/api/downloads/1293/street-list?from=api-depot
1294;PEYRIEU;1300;PEYRIEU;;https://adresse.data.gouv.fr/api/downloads/1294/street-list?from=api-depot
1295;PEYZIEUX SUR SAONE;1140;PEYZIEUX SUR SAONE;;https://adresse.data.gouv.fr/api/downloads/1295/street-list?from=api-depot
1296;PIRAJOUX;1270;PIRAJOUX;;https://adresse.data.gouv.fr/api/downloads/1296/street-list?from=api-depot
1297;PIZAY;1120;PIZAY;;https://adresse.data.gouv.fr/api/downloads/1297/street-list?from=api-depot
1298;PLAGNE;1130;PLAGNE;;https://adresse.data.gouv.fr/api/downloads/1298/street-list?from=api-depot
1299;LE PLANTAY;1330;LE PLANTAY;;https://adresse.data.gouv.fr/api/downloads/1299/street-list?from=api-depot
1301;POLLIAT;1310;POLLIAT;;https://adresse.data.gouv.fr/api/downloads/1301/street-list?from=api-depot
1302;POLLIEU;1350;POLLIEU;;https://adresse.data.gouv.fr/api/downloads/1302/street-list?from=api-depot
1303;PONCIN;1450;PONCIN;;https://adresse.data.gouv.fr/api/downloads/1303/street-list?from=api-depot
1304;PONT D AIN;1160;PONT D AIN;;https://adresse.data.gouv.fr/api/downloads/1304/street-list?from=api-depot
1305;PONT DE VAUX;1190;PONT DE VAUX;;https://adresse.data.gouv.fr/api/downloads/1305/street-list?from=api-depot
1306;PONT DE VEYLE;1290;PONT DE VEYLE;;https://adresse.data.gouv.fr/api/downloads/1306/street-list?from=api-depot
1307;PORT;1460;PORT;;https://adresse.data.gouv.fr/api/downloads/1307/street-list?from=api-depot
1308;POUGNY;1550;POUGNY;;https://adresse.data.gouv.fr/api/downloads/1308/street-list?from=api-depot
1309;POUILLAT;1250;POUILLAT;;https://adresse.data.gouv.fr/api/downloads/1309/street-list?from=api-depot
1310;PREMEYZEL;1300;PREMEYZEL;;https://adresse.data.gouv.fr/api/downloads/1310/street-list?from=api-depot
1311;PREMILLIEU;1110;PREMILLIEU;;https://adresse.data.gouv.fr/api/downloads/1311/street-list?from=api-depot
1313;PREVESSIN MOENS;1280;PREVESSIN MOENS;;https://adresse.data.gouv.fr/api/downloads/1313/street-list?from=api-depot
1313;PREVESSIN MOENS;1280;PREVESSIN MOENS;MOENS;https://adresse.data.gouv.fr/api/downloads/1313/street-list?from=api-depot
1314;PRIAY;1160;PRIAY;;https://adresse.data.gouv.fr/api/downloads/1314/street-list?from=api-depot
1317;RAMASSE;1250;RAMASSE;;https://adresse.data.gouv.fr/api/downloads/1317/street-list?from=api-depot
1318;RANCE;1390;RANCE;;https://adresse.data.gouv.fr/api/downloads/1318/street-list?from=api-depot
1319;RELEVANT;1990;RELEVANT;;https://adresse.data.gouv.fr/api/downloads/1319/street-list?from=api-depot
1320;REPLONGES;1750;REPLONGES;;https://adresse.data.gouv.fr/api/downloads/1320/street-list?from=api-depot
1321;REVONNAS;1250;REVONNAS;;https://adresse.data.gouv.fr/api/downloads/1321/street-list?from=api-depot
1322;REYRIEUX;1600;REYRIEUX;;https://adresse.data.gouv.fr/api/downloads/1322/street-list?from=api-depot
1323;REYSSOUZE;1190;REYSSOUZE;;https://adresse.data.gouv.fr/api/downloads/1323/street-list?from=api-depot
1325;RIGNIEUX LE FRANC;1800;RIGNIEUX LE FRANC;;https://adresse.data.gouv.fr/api/downloads/1325/street-list?from=api-depot
1328;ROMANS;1400;ROMANS;;https://adresse.data.gouv.fr/api/downloads/1328/street-list?from=api-depot
1329;ROSSILLON;1510;ROSSILLON;;https://adresse.data.gouv.fr/api/downloads/1329/street-list?from=api-depot
1331;ST ALBAN;1450;ST ALBAN;;https://adresse.data.gouv.fr/api/downloads/1331/street-list?from=api-depot
1332;ST ANDRE DE BAGE;1380;ST ANDRE DE BAGE;;https://adresse.data.gouv.fr/api/downloads/1332/street-list?from=api-depot
1333;ST ANDRE DE CORCY;1390;ST ANDRE DE CORCY;;https://adresse.data.gouv.fr/api/downloads/1333/street-list?from=api-depot
1334;ST ANDRE D HUIRIAT;1290;ST ANDRE D HUIRIAT;;https://adresse.data.gouv.fr/api/downloads/1334/street-list?from=api-depot
1335;ST ANDRE LE BOUCHOUX;1240;ST ANDRE LE BOUCHOUX;;https://adresse.data.gouv.fr/api/downloads/1335/street-list?from=api-depot
1336;ST ANDRE SUR VIEUX JONC;1960;ST ANDRE SUR VIEUX JONC;;https://adresse.data.gouv.fr/api/downloads/1336/street-list?from=api-depot
1337;ST BENIGNE;1190;ST BENIGNE;;https://adresse.data.gouv.fr/api/downloads/1337/street-list?from=api-depot
1338;GROSLEE ST BENOIT;1300;GROSLEE ST BENOIT;GROSLEE;https://adresse.data.gouv.fr/api/downloads/1338/street-list?from=api-depot
1338;GROSLEE ST BENOIT;1300;GROSLEE ST BENOIT;ST BENOIT;https://adresse.data.gouv.fr/api/downloads/1338/street-list?from=api-depot
1339;ST BERNARD;1600;ST BERNARD;;https://adresse.data.gouv.fr/api/downloads/1339/street-list?from=api-depot
1342;STE CROIX;1120;STE CROIX;;https://adresse.data.gouv.fr/api/downloads/1342/street-list?from=api-depot
1343;ST CYR SUR MENTHON;1380;ST CYR SUR MENTHON;;https://adresse.data.gouv.fr/api/downloads/1343/street-list?from=api-depot
1344;ST DENIS LES BOURG;1000;ST DENIS LES BOURG;;https://adresse.data.gouv.fr/api/downloads/1344/street-list?from=api-depot
1345;ST DENIS EN BUGEY;1500;ST DENIS EN BUGEY;;https://adresse.data.gouv.fr/api/downloads/1345/street-list?from=api-depot
1346;ST DIDIER D AUSSIAT;1340;ST DIDIER D AUSSIAT;;https://adresse.data.gouv.fr/api/downloads/1346/street-list?from=api-depot
1347;ST DIDIER DE FORMANS;1600;ST DIDIER DE FORMANS;;https://adresse.data.gouv.fr/api/downloads/1347/street-list?from=api-depot
1348;ST DIDIER SUR CHALARONNE;1140;ST DIDIER SUR CHALARONNE;;https://adresse.data.gouv.fr/api/downloads/1348/street-list?from=api-depot
1349;ST ELOI;1800;ST ELOI;;https://adresse.data.gouv.fr/api/downloads/1349/street-list?from=api-depot
1350;ST ETIENNE DU BOIS;1370;ST ETIENNE DU BOIS;;https://adresse.data.gouv.fr/api/downloads/1350/street-list?from=api-depot
1351;ST ETIENNE SUR CHALARONNE;1140;ST ETIENNE SUR CHALARONNE;;https://adresse.data.gouv.fr/api/downloads/1351/street-list?from=api-depot
1352;ST ETIENNE SUR REYSSOUZE;1190;ST ETIENNE SUR REYSSOUZE;;https://adresse.data.gouv.fr/api/downloads/1352/street-list?from=api-depot
1353;STE EUPHEMIE;1600;STE EUPHEMIE;;https://adresse.data.gouv.fr/api/downloads/1353/street-list?from=api-depot
1354;ST GENIS POUILLY;1630;ST GENIS POUILLY;;https://adresse.data.gouv.fr/api/downloads/1354/street-list?from=api-depot
1355;ST GENIS SUR MENTHON;1380;ST GENIS SUR MENTHON;;https://adresse.data.gouv.fr/api/downloads/1355/street-list?from=api-depot
1356;ST GEORGES SUR RENON;1400;ST GEORGES SUR RENON;;https://adresse.data.gouv.fr/api/downloads/1356/street-list?from=api-depot
1357;ST GERMAIN DE JOUX;1130;ST GERMAIN DE JOUX;;https://adresse.data.gouv.fr/api/downloads/1357/street-list?from=api-depot
1358;ST GERMAIN LES PAROISSES;1300;ST GERMAIN LES PAROISSES;;https://adresse.data.gouv.fr/api/downloads/1358/street-list?from=api-depot
1359;ST GERMAIN SUR RENON;1240;ST GERMAIN SUR RENON;;https://adresse.data.gouv.fr/api/downloads/1359/street-list?from=api-depot
1360;ST JEAN DE GONVILLE;1630;ST JEAN DE GONVILLE;;https://adresse.data.gouv.fr/api/downloads/1360/street-list?from=api-depot
1361;ST JEAN DE NIOST;1800;ST JEAN DE NIOST;;https://adresse.data.gouv.fr/api/downloads/1361/street-list?from=api-depot
1362;ST JEAN DE THURIGNEUX;1390;ST JEAN DE THURIGNEUX;;https://adresse.data.gouv.fr/api/downloads/1362/street-list?from=api-depot
1363;ST JEAN LE VIEUX;1640;ST JEAN LE VIEUX;;https://adresse.data.gouv.fr/api/downloads/1363/street-list?from=api-depot
1364;ST JEAN SUR REYSSOUZE;1560;ST JEAN SUR REYSSOUZE;;https://adresse.data.gouv.fr/api/downloads/1364/street-list?from=api-depot
1365;ST JEAN SUR VEYLE;1290;ST JEAN SUR VEYLE;;https://adresse.data.gouv.fr/api/downloads/1365/street-list?from=api-depot
1366;STE JULIE;1150;STE JULIE;;https://adresse.data.gouv.fr/api/downloads/1366/street-list?from=api-depot
1367;ST JULIEN SUR REYSSOUZE;1560;ST JULIEN SUR REYSSOUZE;;https://adresse.data.gouv.fr/api/downloads/1367/street-list?from=api-depot
1368;ST JULIEN SUR VEYLE;1540;ST JULIEN SUR VEYLE;;https://adresse.data.gouv.fr/api/downloads/1368/street-list?from=api-depot
1369;ST JUST;1250;ST JUST;;https://adresse.data.gouv.fr/api/downloads/1369/street-list?from=api-depot
1370;ST LAURENT SUR SAONE;1750;ST LAURENT SUR SAONE;;https://adresse.data.gouv.fr/api/downloads/1370/street-list?from=api-depot
1371;ST MARCEL;1390;ST MARCEL;;https://adresse.data.gouv.fr/api/downloads/1371/street-list?from=api-depot
1372;ST MARTIN DE BAVEL;1510;ST MARTIN DE BAVEL;;https://adresse.data.gouv.fr/api/downloads/1372/street-list?from=api-depot
1373;ST MARTIN DU FRENE;1430;ST MARTIN DU FRENE;;https://adresse.data.gouv.fr/api/downloads/1373/street-list?from=api-depot
1374;ST MARTIN DU MONT;1160;ST MARTIN DU MONT;;https://adresse.data.gouv.fr/api/downloads/1374/street-list?from=api-depot
1375;ST MARTIN LE CHATEL;1310;ST MARTIN LE CHATEL;;https://adresse.data.gouv.fr/api/downloads/1375/street-list?from=api-depot
1376;ST MAURICE DE BEYNOST;1700;ST MAURICE DE BEYNOST;;https://adresse.data.gouv.fr/api/downloads/1376/street-list?from=api-depot
1378;ST MAURICE DE GOURDANS;1800;ST MAURICE DE GOURDANS;;https://adresse.data.gouv.fr/api/downloads/1378/street-list?from=api-depot
1379;ST MAURICE DE REMENS;1500;ST MAURICE DE REMENS;;https://adresse.data.gouv.fr/api/downloads/1379/street-list?from=api-depot
1380;ST NIZIER LE BOUCHOUX;1560;ST NIZIER LE BOUCHOUX;;https://adresse.data.gouv.fr/api/downloads/1380/street-list?from=api-depot
1381;ST NIZIER LE DESERT;1320;ST NIZIER LE DESERT;;https://adresse.data.gouv.fr/api/downloads/1381/street-list?from=api-depot
1382;STE OLIVE;1330;STE OLIVE;;https://adresse.data.gouv.fr/api/downloads/1382/street-list?from=api-depot
1383;ST PAUL DE VARAX;1240;ST PAUL DE VARAX;;https://adresse.data.gouv.fr/api/downloads/1383/street-list?from=api-depot
1384;ST RAMBERT EN BUGEY;1230;ST RAMBERT EN BUGEY;;https://adresse.data.gouv.fr/api/downloads/1384/street-list?from=api-depot
1385;ST REMY;1310;ST REMY;;https://adresse.data.gouv.fr/api/downloads/1385/street-list?from=api-depot
1386;ST SORLIN EN BUGEY;1150;ST SORLIN EN BUGEY;;https://adresse.data.gouv.fr/api/downloads/1386/street-list?from=api-depot
1387;ST SULPICE;1340;ST SULPICE;;https://adresse.data.gouv.fr/api/downloads/1387/street-list?from=api-depot
1388;ST TRIVIER DE COURTES;1560;ST TRIVIER DE COURTES;;https://adresse.data.gouv.fr/api/downloads/1388/street-list?from=api-depot
1389;ST TRIVIER SUR MOIGNANS;1990;ST TRIVIER SUR MOIGNANS;;https://adresse.data.gouv.fr/api/downloads/1389/street-list?from=api-depot
1390;ST VULBAS;1150;ST VULBAS;;https://adresse.data.gouv.fr/api/downloads/1390/street-list?from=api-depot
1391;SALAVRE;1270;SALAVRE;;https://adresse.data.gouv.fr/api/downloads/1391/street-list?from=api-depot
1392;SAMOGNAT;1580;SAMOGNAT;;https://adresse.data.gouv.fr/api/downloads/1392/street-list?from=api-depot
1393;SANDRANS;1400;SANDRANS;;https://adresse.data.gouv.fr/api/downloads/1393/street-list?from=api-depot
1396;SAULT BRENAZ;1150;SAULT BRENAZ;;https://adresse.data.gouv.fr/api/downloads/1396/street-list?from=api-depot
1397;SAUVERNY;1220;SAUVERNY;;https://adresse.data.gouv.fr/api/downloads/1397/street-list?from=api-depot
