Code Postal / CEDEX;Libellé;Code INSEE;Type de code;Nom de la commune;Nom du département;NOM EPCI;Nom de la région
91958;COURTABOEUF CEDEX;91661;Code CEDEX;Villebon-sur-Yvette;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
91967;COURTABOEUF CEDEX;91692;Code CEDEX;Les Ulis;ESSONNE;CA Communauté Paris-Saclay;ILE-DE-FRANCE
95041;CERGY PONTOISE CEDEX 1;95572;Code CEDEX;Saint-Ouen-l'Aumône;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
95041;CERGY PONTOISE CEDEX;95572;Code CEDEX;Saint-Ouen-l'Aumône;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
95714;ROISSY CHARLES DE GAULLE CEDEX 1;93073;Code CEDEX;Tremblay-en-France;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
31527;RAMONVILLE ST AGNE CEDEX;31446;Code CEDEX;Ramonville-Saint-Agne;HAUTE-GARONNE;CA du Sicoval;OCCITANIE
13132;BERRE L ETANG CEDEX;13014;Code CEDEX;Berre-l'Étang;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
13917;MARSEILLE CEDEX 15;13215;Code CEDEX;;;;
6345;LA TRINITE CEDEX;6149;Code CEDEX;La Trinité;ALPES-MARITIMES;Métropole Nice Côte d'Azur;PROVENCE-ALPES-COTE D'AZUR
14046;CAEN CEDEX 9;14118;Code CEDEX;Caen;CALVADOS;CU Caen la Mer;NORMANDIE
28703;AUNEAU CEDEX;28169;Code CEDEX;Garancières-en-Beauce;EURE-ET-LOIR;CC Coeur de Beauce;CENTRE-VAL DE LOIRE
28703;AUNEAU CEDEX;28015;Code CEDEX;Auneau-Bleury-Saint-Symphorien;EURE-ET-LOIR;CC des Portes Euréliennes d'Ile de France;CENTRE-VAL DE LOIRE
37602;LOCHES CEDEX;37132;Code CEDEX;Loches;INDRE-ET-LOIRE;CC Loches Sud Touraine;CENTRE-VAL DE LOIRE
37602;LOCHES CEDEX;37183;Code CEDEX;Perrusson;INDRE-ET-LOIRE;CC Loches Sud Touraine;CENTRE-VAL DE LOIRE
40012;MONT DE MARSAN CEDEX;40192;Code CEDEX;Mont-de-Marsan;LANDES;CA Mont de Marsan Agglomération;NOUVELLE-AQUITAINE
45072;ORLEANS CEDEX 2;45232;Code CEDEX;Olivet;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
45072;ORLEANS CEDEX 2;45234;Code CEDEX;Orléans;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
14035;CAEN CEDEX 1;14118;Code CEDEX;Caen;CALVADOS;CU Caen la Mer;NORMANDIE
56275;PLOEMEUR CEDEX;56162;Code CEDEX;Ploemeur;MORBIHAN;CA Lorient Agglomération;BRETAGNE
57802;FREYMING MERLEBACH CEDEX;57240;Code CEDEX;Freyming-Merlebach;MOSELLE;CC de Freyming-Merlebach;GRAND EST
59701;MARCQ EN BAROEUL CEDEX;59378;Code CEDEX;Marcq-en-Barœul;NORD;Métropole Européenne de Lille;HAUTS-DE-FRANCE
67026;STRASBOURG CEDEX 1;67482;Code CEDEX;Strasbourg;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
67028;STRASBOURG CEDEX 1;67482;Code CEDEX;Strasbourg;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
71303;MONTCEAU LES MINES CEDEX;71306;Code CEDEX;Montceau-les-Mines;SAONE-ET-LOIRE;CU Le Creusot Montceau-les-Mines;BOURGOGNE-FRANCHE-COMTE
72072;LE MANS CEDEX 9;72181;Code CEDEX;Le Mans;SARTHE;CU Le Mans Métropole;PAYS DE LA LOIRE
73001;CHAMBERY CEDEX;73065;Code CEDEX;Chambéry;SAVOIE;CA du Grand Chambéry;AUVERGNE-RHONE-ALPES
75607;PARIS CEDEX 12;75112;Code CEDEX;;;;
75957;PARIS CEDEX 19;75119;Code CEDEX;;;;
30106;ALES CEDEX;30007;Code CEDEX;Alès;GARD;CA Alès Agglomération;OCCITANIE
34063;MONTPELLIER CEDEX 2;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
45077;ORLEANS CEDEX 2;45234;Code CEDEX;Orléans;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
59604;MAUBEUGE CEDEX;59021;Code CEDEX;Assevent;NORD;CA Maubeuge Val de Sambre;HAUTS-DE-FRANCE
59604;MAUBEUGE CEDEX;59392;Code CEDEX;Maubeuge;NORD;CA Maubeuge Val de Sambre;HAUTS-DE-FRANCE
1005;BOURG EN BRESSE CEDEX;1289;Code CEDEX;Péronnas;AIN;CA du Bassin de Bourg-en-Bresse;AUVERGNE-RHONE-ALPES
1005;BOURG EN BRESSE CEDEX;1053;Code CEDEX;Bourg-en-Bresse;AIN;CA du Bassin de Bourg-en-Bresse;AUVERGNE-RHONE-ALPES
13281;MARSEILLE CEDEX 06;13206;Code CEDEX;;;;
33393;BLAYE CEDEX;33058;Code CEDEX;Blaye;GIRONDE;CC de Blaye;NOUVELLE-AQUITAINE
33601;PESSAC CEDEX;33318;Code CEDEX;Pessac;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
62304;LENS CEDEX;62523;Code CEDEX;Loison-sous-Lens;PAS-DE-CALAIS;CA de Lens - Liévin;HAUTS-DE-FRANCE
62304;LENS CEDEX;62498;Code CEDEX;Lens;PAS-DE-CALAIS;CA de Lens - Liévin;HAUTS-DE-FRANCE
67503;HAGUENAU CEDEX;67180;Code CEDEX;Haguenau;BAS-RHIN;CA de Haguenau;GRAND EST
67503;HAGUENAU CEDEX;67458;Code CEDEX;Schweighouse-sur-Moder;BAS-RHIN;CA de Haguenau;GRAND EST
69605;VILLEURBANNE CEDEX;69266;Code CEDEX;Villeurbanne;RHONE;Métropole de Lyon;AUVERGNE-RHONE-ALPES
73207;ALBERTVILLE CEDEX;73011;Code CEDEX;Albertville;SAVOIE;CA Arlysère;AUVERGNE-RHONE-ALPES
75572;PARIS CEDEX 12;75112;Code CEDEX;;;;
4103;MANOSQUE CEDEX;4112;Code CEDEX;Manosque;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lubéron-Verdon Agglomération;PROVENCE-ALPES-COTE D'AZUR
5006;GAP CEDEX;5061;Code CEDEX;Gap;HAUTES-ALPES;CA Gap-Tallard-Durance;PROVENCE-ALPES-COTE D'AZUR
25116;BAUME LES DAMES CEDEX;25018;Code CEDEX;Anteuil;DOUBS;CC des Deux Vallées Vertes;BOURGOGNE-FRANCHE-COMTE
25116;BAUME LES DAMES CEDEX;25156;Code CEDEX;Pays-de-Clerval;DOUBS;CC des Deux Vallées Vertes;BOURGOGNE-FRANCHE-COMTE
25303;PONTARLIER CEDEX;25462;Code CEDEX;Pontarlier;DOUBS;CC du Grand Pontarlier;BOURGOGNE-FRANCHE-COMTE
28107;DREUX CEDEX;28134;Code CEDEX;Dreux;EURE-ET-LOIR;CA Agglo du Pays de Dreux;CENTRE-VAL DE LOIRE
33192;LA REOLE CEDEX;33170;Code CEDEX;Fontet;GIRONDE;CC du Réolais en Sud Gironde;NOUVELLE-AQUITAINE
33192;LA REOLE CEDEX;33352;Code CEDEX;La Réole;GIRONDE;CC du Réolais en Sud Gironde;NOUVELLE-AQUITAINE
34438;ST JEAN DE VEDAS CEDEX;34270;Code CEDEX;Saint-Jean-de-Védas;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
39108;DOLE CEDEX;39252;Code CEDEX;Gevry;JURA;CA du Grand Dole;BOURGOGNE-FRANCHE-COMTE
39108;DOLE CEDEX;39198;Code CEDEX;Dole;JURA;CA du Grand Dole;BOURGOGNE-FRANCHE-COMTE
75165;PARIS CEDEX 19;75119;Code CEDEX;;;;
93465;NOISY LE GRAND CEDEX;93051;Code CEDEX;Noisy-le-Grand;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94651;THIAIS CEDEX;94073;Code CEDEX;Thiais;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
78007;VERSAILLES CEDEX;78646;Code CEDEX;Versailles;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
95527;CERGY PONTOISE CEDEX;95476;Code CEDEX;Osny;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
95527;CERGY PONTOISE CEDEX;95127;Code CEDEX;Cergy;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
77552;MOISSY CRAMAYEL CEDEX;77296;Code CEDEX;Moissy-Cramayel;SEINE-ET-MARNE;CA Grand Paris Sud Seine Essonne Sénart;ILE-DE-FRANCE
77552;MOISSY CRAMAYEL CEDEX;77251;Code CEDEX;Lieusaint;SEINE-ET-MARNE;CA Grand Paris Sud Seine Essonne Sénart;ILE-DE-FRANCE
78154;LE CHESNAY CEDEX;78158;Code CEDEX;Le Chesnay-Rocquencourt;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
91221;BRETIGNY SUR ORGE CEDEX;91103;Code CEDEX;Brétigny-sur-Orge;ESSONNE;CA Coeur d'Essonne Agglomération;ILE-DE-FRANCE
91221;BRETIGNY SUR ORGE CEDEX;91494;Code CEDEX;Le Plessis-Pâté;ESSONNE;CA Coeur d'Essonne Agglomération;ILE-DE-FRANCE
94956;CRETEIL CEDEX 9;94021;Code CEDEX;Chevilly-Larue;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
95223;HERBLAY CEDEX;95306;Code CEDEX;Herblay-sur-Seine;VAL-D'OISE;CA Val Parisis;ILE-DE-FRANCE
95722;ROISSY CHARLES DE GAULLE CEDEX 1;95527;Code CEDEX;Roissy-en-France;VAL-D'OISE;CA Roissy Pays de France;ILE-DE-FRANCE
95722;ROISSY CHARLES DE GAULLE CEDEX 1;93073;Code CEDEX;Tremblay-en-France;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
56005;VANNES CEDEX;56243;Code CEDEX;Séné;MORBIHAN;CA Golfe du Morbihan - Vannes Agglomération;BRETAGNE
56005;VANNES CEDEX;56005;Code CEDEX;Arzon;MORBIHAN;CA Golfe du Morbihan - Vannes Agglomération;BRETAGNE
56005;VANNES CEDEX;56260;Code CEDEX;Vannes;MORBIHAN;CA Golfe du Morbihan - Vannes Agglomération;BRETAGNE
64019;PAU CEDEX 9;64445;Code CEDEX;Pau;PYRENEES-ATLANTIQUES;CA Pau Béarn Pyrénées;NOUVELLE-AQUITAINE
71603;PARAY LE MONIAL CEDEX;71342;Code CEDEX;Paray-le-Monial;SAONE-ET-LOIRE;CC Le Grand Charolais;BOURGOGNE-FRANCHE-COMTE
75261;PARIS CEDEX 06;75106;Code CEDEX;;;;
75725;PARIS CEDEX 15;75106;Code CEDEX;;;;
75725;PARIS CEDEX 15;75115;Code CEDEX;;;;
77252;BRIE COMTE ROBERT CEDEX;77053;Code CEDEX;Brie-Comte-Robert;SEINE-ET-MARNE;CC l'Orée de la Brie;ILE-DE-FRANCE
78207;MANTES LA JOLIE CEDEX;78361;Code CEDEX;Mantes-la-Jolie;YVELINES;CU Grand Paris Seine et Oise;ILE-DE-FRANCE
78353;JOUY EN JOSAS CEDEX;78322;Code CEDEX;Jouy-en-Josas;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
78353;JOUY EN JOSAS CEDEX;78343;Code CEDEX;Les Loges-en-Josas;YVELINES;CA Versailles Grand Parc (CAVGP);ILE-DE-FRANCE
78714;MANTES LA JOLIE CEDEX;78361;Code CEDEX;Mantes-la-Jolie;YVELINES;CU Grand Paris Seine et Oise;ILE-DE-FRANCE
78714;MANTES LA JOLIE CEDEX;78118;Code CEDEX;Buchelay;YVELINES;CU Grand Paris Seine et Oise;ILE-DE-FRANCE
80201;PERONNE CEDEX;80240;Code CEDEX;Doingt;SOMME;CC de la Haute Somme (Combles - Péronne - Roisel);HAUTS-DE-FRANCE
80201;PERONNE CEDEX;80620;Code CEDEX;Péronne;SOMME;CC de la Haute Somme (Combles - Péronne - Roisel);HAUTS-DE-FRANCE
93175;BAGNOLET CEDEX;93006;Code CEDEX;Bagnolet;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
97054;ST MARTIN CEDEX;97801;Code CEDEX;;;;
97833;STE MARIE CEDEX;97418;Code CEDEX;Sainte-Marie;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
97833;STE MARIE CEDEX;97422;Code CEDEX;Le Tampon;LA REUNION;CA du Sud;LA REUNION
77431;MARNE LA VALLEE CEDEX 2;77337;Code CEDEX;Noisiel;SEINE-ET-MARNE;CA Paris - Vallée de la Marne;ILE-DE-FRANCE
80044;AMIENS CEDEX 1;80725;Code CEDEX;Salouël;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
80044;AMIENS CEDEX 1;80261;Code CEDEX;Dury;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
80044;AMIENS CEDEX 1;80021;Code CEDEX;Amiens;SOMME;CA Amiens Métropole;HAUTS-DE-FRANCE
94399;ORLY AEROGARE CEDEX;94054;Code CEDEX;Orly;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
97181;LES ABYMES CEDEX;97101;Code CEDEX;Les Abymes;GUADELOUPE;CA Cap Excellence;GUADELOUPE
97181;LES ABYMES CEDEX;97120;Code CEDEX;Pointe-à-Pitre;GUADELOUPE;CA Cap Excellence;GUADELOUPE
13763;LES MILLES CEDEX;13001;Code CEDEX;Aix-en-Provence;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
16022;ANGOULEME CEDEX;16015;Code CEDEX;Angoulême;CHARENTE;CA du Grand Angoulême;NOUVELLE-AQUITAINE
33057;BORDEAUX CEDEX;33063;Code CEDEX;Bordeaux;GIRONDE;Bordeaux Métropole;NOUVELLE-AQUITAINE
56109;LORIENT CEDEX;56121;Code CEDEX;Lorient;MORBIHAN;CA Lorient Agglomération;BRETAGNE
57126;THIONVILLE CEDEX;57672;Code CEDEX;Thionville;MOSELLE;CA Portes de France-Thionville;GRAND EST
62507;ARQUES CEDEX;62040;Code CEDEX;Arques;PAS-DE-CALAIS;CA du Pays de Saint-Omer;HAUTS-DE-FRANCE
69657;VILLEFRANCHE SUR SAONE CEDEX;69264;Code CEDEX;Villefranche-sur-Saône;RHONE;CA Villefranche Beaujolais Saône;AUVERGNE-RHONE-ALPES
69657;VILLEFRANCHE SUR SAONE CEDEX;69013;Code CEDEX;Arnas;RHONE;CA Villefranche Beaujolais Saône;AUVERGNE-RHONE-ALPES
75400;PARIS CEDEX 08;75108;Code CEDEX;;;;
79184;CHAURAY CEDEX;79081;Code CEDEX;Chauray;DEUX-SEVRES;CA du Niortais;NOUVELLE-AQUITAINE
87035;LIMOGES CEDEX 1;87085;Code CEDEX;Limoges;HAUTE-VIENNE;CU Limoges Métropole;NOUVELLE-AQUITAINE
93541;BAGNOLET CEDEX;93006;Code CEDEX;Bagnolet;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
68092;MULHOUSE CEDEX 2;68224;Code CEDEX;Mulhouse;HAUT-RHIN;CA Mulhouse Alsace Agglomération;GRAND EST
69328;LYON CEDEX 03;69383;Code CEDEX;;;;
85204;FONTENAY LE COMTE CEDEX;85092;Code CEDEX;Fontenay-le-Comte;VENDEE;CC du Pays de Fontenay-Vendée;PAYS DE LA LOIRE
91177;VIRY CHATILLON CEDEX;91687;Code CEDEX;Viry-Châtillon;ESSONNE;Métropole du Grand Paris;ILE-DE-FRANCE
95134;FRANCONVILLE CEDEX;95252;Code CEDEX;Franconville;VAL-D'OISE;CA Val Parisis;ILE-DE-FRANCE
13675;AUBAGNE CEDEX;13005;Code CEDEX;Aubagne;BOUCHES-DU-RHONE;Métropole d'Aix-Marseille-Provence;PROVENCE-ALPES-COTE D'AZUR
34093;MONTPELLIER CEDEX 5;34172;Code CEDEX;Montpellier;HERAULT;Montpellier Méditerranée Métropole;OCCITANIE
40024;MONT DE MARSAN CEDEX;40192;Code CEDEX;Mont-de-Marsan;LANDES;CA Mont de Marsan Agglomération;NOUVELLE-AQUITAINE
60107;CREIL CEDEX 1;60175;Code CEDEX;Creil;OISE;CA Creil Sud Oise;HAUTS-DE-FRANCE
60107;CREIL CEDEX 1;60463;Code CEDEX;Nogent-sur-Oise;OISE;CA Creil Sud Oise;HAUTS-DE-FRANCE
60107;CREIL CEDEX 1;60670;Code CEDEX;Verneuil-en-Halatte;OISE;CC des Pays d'Oise et d'Halatte;HAUTS-DE-FRANCE
77304;FONTAINEBLEAU CEDEX;77186;Code CEDEX;Fontainebleau;SEINE-ET-MARNE;CA du Pays de Fontainebleau;ILE-DE-FRANCE
85164;ST JEAN DE MONTS CEDEX;85234;Code CEDEX;Saint-Jean-de-Monts;VENDEE;CC Océan Marais de Monts;PAYS DE LA LOIRE
92665;ASNIERES SUR SEINE CEDEX;92004;Code CEDEX;Asnières-sur-Seine;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93294;TREMBLAY EN FRANCE CEDEX;93073;Code CEDEX;Tremblay-en-France;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
93364;NEUILLY PLAISANCE CEDEX;93049;Code CEDEX;Neuilly-Plaisance;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
93364;NEUILLY PLAISANCE CEDEX;93066;Code CEDEX;Saint-Denis;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
95005;CERGY PONTOISE CEDEX;95127;Code CEDEX;Cergy;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
95005;CERGY PONTOISE CEDEX 1;95572;Code CEDEX;Saint-Ouen-l'Aumône;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
95005;CERGY PONTOISE CEDEX;95572;Code CEDEX;Saint-Ouen-l'Aumône;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
95196;GOUSSAINVILLE CEDEX;95280;Code CEDEX;Goussainville;VAL-D'OISE;CA Roissy Pays de France;ILE-DE-FRANCE
10003;TROYES CEDEX;10387;Code CEDEX;Troyes;AUBE;CA Troyes Champagne Métropole;GRAND EST
10003;TROYES CEDEX;10132;Code CEDEX;Droupt-Sainte-Marie;AUBE;CC Seine et Aube;GRAND EST
17003;LA ROCHELLE CEDEX 1;17300;Code CEDEX;La Rochelle;CHARENTE-MARITIME;CA de La Rochelle;NOUVELLE-AQUITAINE
21704;NUITS ST GEORGES CEDEX;21464;Code CEDEX;Nuits-Saint-Georges;COTE-D'OR;CC de Gevrey-Chambertin et de Nuits-Saint-Georges;BOURGOGNE-FRANCHE-COMTE
21704;NUITS ST GEORGES CEDEX;21517;Code CEDEX;Quincey;COTE-D'OR;CC de Gevrey-Chambertin et de Nuits-Saint-Georges;BOURGOGNE-FRANCHE-COMTE
30105;ALES CEDEX;30007;Code CEDEX;Alès;GARD;CA Alès Agglomération;OCCITANIE
44194;CLISSON CEDEX;44212;Code CEDEX;Vallet;LOIRE-ATLANTIQUE;CC Sèvre et Loire;PAYS DE LA LOIRE
44194;CLISSON CEDEX;44043;Code CEDEX;Clisson;LOIRE-ATLANTIQUE;CA Clisson Sèvre et Maine Agglo;PAYS DE LA LOIRE
44194;CLISSON CEDEX;44032;Code CEDEX;La Chapelle-Heulin;LOIRE-ATLANTIQUE;CC Sèvre et Loire;PAYS DE LA LOIRE
44194;CLISSON CEDEX;44063;Code CEDEX;Gétigné;LOIRE-ATLANTIQUE;CA Clisson Sèvre et Maine Agglo;PAYS DE LA LOIRE
45433;CHECY CEDEX;45194;Code CEDEX;Mardié;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
45433;CHECY CEDEX;45089;Code CEDEX;Chécy;LOIRET;Orléans Métropole;CENTRE-VAL DE LOIRE
49804;TRELAZE CEDEX;49353;Code CEDEX;Trélazé;MAINE-ET-LOIRE;CU Angers Loire Métropole;PAYS DE LA LOIRE
54074;NANCY CEDEX;54395;Code CEDEX;Nancy;MEURTHE-ET-MOSELLE;Métropole du Grand Nancy;GRAND EST
59655;VILLENEUVE D ASCQ CEDEX;59009;Code CEDEX;Villeneuve-d'Ascq;NORD;Métropole Européenne de Lille;HAUTS-DE-FRANCE
60541;MERU CEDEX;60088;Code CEDEX;Bornel;OISE;CC des Sablons;HAUTS-DE-FRANCE
67402;ILLKIRCH CEDEX;67218;Code CEDEX;Illkirch-Graffenstaden;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
67402;ILLKIRCH CEDEX;67152;Code CEDEX;Geispolsheim;BAS-RHIN;Eurométropole de Strasbourg;GRAND EST
73403;UGINE CEDEX;73303;Code CEDEX;Ugine;SAVOIE;CA Arlysère;AUVERGNE-RHONE-ALPES
75383;PARIS CEDEX 08;75108;Code CEDEX;;;;
76044;ROUEN CEDEX;76540;Code CEDEX;Rouen;SEINE-MARITIME;Métropole Rouen Normandie;NORMANDIE
77232;DAMMARTIN EN GOELE CEDEX;77437;Code CEDEX;Saint-Soupplets;SEINE-ET-MARNE;CA du Pays de Meaux;ILE-DE-FRANCE
77232;DAMMARTIN EN GOELE CEDEX;77205;Code CEDEX;Gesvres-le-Chapitre;SEINE-ET-MARNE;CA du Pays de Meaux;ILE-DE-FRANCE
78191;TRAPPES CEDEX;78621;Code CEDEX;Trappes;YVELINES;CA de Saint Quentin en Yvelines;ILE-DE-FRANCE
87047;LIMOGES CEDEX 1;87085;Code CEDEX;Limoges;HAUTE-VIENNE;CU Limoges Métropole;NOUVELLE-AQUITAINE
92138;ISSY LES MOULINEAUX CEDEX;92040;Code CEDEX;Issy-les-Moulineaux;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92208;NEUILLY SUR SEINE CEDEX;92051;Code CEDEX;Neuilly-sur-Seine;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92592;LEVALLOIS PERRET CEDEX;92044;Code CEDEX;Levallois-Perret;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
93203;ST DENIS CEDEX;93066;Code CEDEX;Saint-Denis;SEINE-SAINT-DENIS;Métropole du Grand Paris;ILE-DE-FRANCE
94811;VILLEJUIF CEDEX;94076;Code CEDEX;Villejuif;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
97899;ST LOUIS CEDEX;97414;Code CEDEX;Saint-Louis;LA REUNION;CA Civis (Communauté Intercommunale des Villes Solidaires);LA REUNION
20410;BASTIA CEDEX;2B033;Code CEDEX;Bastia;HAUTE-CORSE;CA de Bastia;CORSE
58004;NEVERS CEDEX;58194;Code CEDEX;Nevers;NIEVRE;CA de Nevers;BOURGOGNE-FRANCHE-COMTE
31062;TOULOUSE CEDEX 9;31555;Code CEDEX;Toulouse;HAUTE-GARONNE;Toulouse Métropole;OCCITANIE
38504;VOIRON CEDEX;38563;Code CEDEX;Voiron;ISERE;CA du Pays Voironnais;AUVERGNE-RHONE-ALPES
51715;REIMS CEDEX;51454;Code CEDEX;Reims;MARNE;CU du Grand Reims;GRAND EST
64603;ANGLET CEDEX;64102;Code CEDEX;Bayonne;PYRENEES-ATLANTIQUES;CA du Pays Basque;NOUVELLE-AQUITAINE
64603;ANGLET CEDEX;64024;Code CEDEX;Anglet;PYRENEES-ATLANTIQUES;CA du Pays Basque;NOUVELLE-AQUITAINE
69342;LYON CEDEX 07;69387;Code CEDEX;;;;
69551;FEYZIN CEDEX;69276;Code CEDEX;Feyzin;RHONE;Métropole de Lyon;AUVERGNE-RHONE-ALPES
22304;LANNION CEDEX;22113;Code CEDEX;Lannion;COTES-D'ARMOR;CA Lannion-Trégor Communauté;BRETAGNE
25042;BESANCON CEDEX;25056;Code CEDEX;Besançon;DOUBS;CA du Grand Besançon;BOURGOGNE-FRANCHE-COMTE
38162;ST MARCELLIN CEDEX;38416;Code CEDEX;Saint-Marcellin;ISERE;CC Saint-Marcellin Vercors Isère Communauté;AUVERGNE-RHONE-ALPES
38202;VIENNE CEDEX;38544;Code CEDEX;Vienne;ISERE;CA Vienne Condrieu;AUVERGNE-RHONE-ALPES
63058;CLERMONT FERRAND CEDEX 1;63113;Code CEDEX;Clermont-Ferrand;PUY-DE-DOME;Clermont Auvergne Métropole;AUVERGNE-RHONE-ALPES
69212;LYON CEDEX 03;69383;Code CEDEX;;;;
69212;LYON CEDEX 03;69386;Code CEDEX;;;;
69258;LYON CEDEX 09;69389;Code CEDEX;;;;
83088;TOULON CEDEX 9;83130;Code CEDEX;Solliès-Pont;VAR;CC de la Vallée du Gapeau;PROVENCE-ALPES-COTE D'AZUR
83088;TOULON CEDEX 9;83137;Code CEDEX;Toulon;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
83088;TOULON CEDEX 9;83054;Code CEDEX;La Farlède;VAR;CC de la Vallée du Gapeau;PROVENCE-ALPES-COTE D'AZUR
83088;TOULON CEDEX 9;83062;Code CEDEX;La Garde;VAR;Métropole Toulon-Provence-Méditerranée;PROVENCE-ALPES-COTE D'AZUR
89205;AVALLON CEDEX;89025;Code CEDEX;Avallon;YONNE;CC Avallon, Vézelay, Morvan;BOURGOGNE-FRANCHE-COMTE
92916;PARIS LA DEFENSE CEDEX;92026;Code CEDEX;Courbevoie;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
94255;GENTILLY CEDEX;94037;Code CEDEX;Gentilly;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94363;BRY SUR MARNE CEDEX;94015;Code CEDEX;Bry-sur-Marne;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
94634;RUNGIS CEDEX 1;94021;Code CEDEX;Chevilly-Larue;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
95863;CERGY PONTOISE CEDEX;95127;Code CEDEX;Cergy;VAL-D'OISE;CA de Cergy-Pontoise;ILE-DE-FRANCE
97706;ST DENIS CEDEX 9;97411;Code CEDEX;Saint-Denis;LA REUNION;CA Intercommunale du Nord de la Réunion (Cinor);LA REUNION
14011;CAEN CEDEX 1;14118;Code CEDEX;Caen;CALVADOS;CU Caen la Mer;NORMANDIE
20291;BASTIA CEDEX;2B033;Code CEDEX;Bastia;HAUTE-CORSE;CA de Bastia;CORSE
50108;CHERBOURG-EN-COTENTIN CEDEX;50129;Code CEDEX;Cherbourg-en-Cotentin;MANCHE;CA du Cotentin;NORMANDIE
50108;CHERBOURG OCTEVILLE CEDEX;50129;Code CEDEX;Cherbourg-en-Cotentin;MANCHE;CA du Cotentin;NORMANDIE
54412;LONGWY CEDEX;54321;Code CEDEX;Longlaville;MEURTHE-ET-MOSELLE;CA de Longwy;GRAND EST
69466;LYON CEDEX 06;69386;Code CEDEX;;;;
81116;CASTRES CEDEX;81065;Code CEDEX;Castres;TARN;CA de Castres Mazamet;OCCITANIE
92095;PARIS LA DEFENSE CEDEX;92026;Code CEDEX;Courbevoie;HAUTS-DE-SEINE;Métropole du Grand Paris;ILE-DE-FRANCE
92095;PARIS LA DEFENSE CEDEX;75116;Code CEDEX;;;;
94136;FONTENAY SOUS BOIS CEDEX;94033;Code CEDEX;Fontenay-sous-Bois;VAL-DE-MARNE;Métropole du Grand Paris;ILE-DE-FRANCE
26003;VALENCE CEDEX;26362;Code CEDEX;Valence;DROME;CA Valence Romans Agglo;AUVERGNE-RHONE-ALPES
